id_colaborador,chave_departamento,chave_faixa_salarial,chave_tempo_casa,chave_cluster_comportamental,chave_arquetipo_saida,nivel_satisfacao,ultima_avaliacao,numero_projetos,horas_mensais_medias,tempo_de_casa_anos,sofreu_acidente_trabalho,saiu_da_empresa,promovido_ultimos_5_anos,indice_intensidade_carga,flag_sobrecarregado,flag_subutilizado,horas_por_projeto,gap_avaliacao_satisfacao,flag_estrela_insatisfeita,flag_confortavel_baixo_desempenho,flag_janela_critica_carreira,flag_estagnacao_sem_promocao,score_risco_bruto,flag_baixa_barreira_saida,interacao_satisfacao_avaliacao,flag_projeto_extremo,flag_teto_horas_criticas,probabilidade_saida,faixa_de_risco,flag_risco_iminente,flag_alto_desempenho,quadrante_risco,cluster_comportamental,fator_principal_shap,valor_shap_fator_principal,direcao_fator_shap,salario_mensal_simulado_brl,salario_anual_simulado_brl,percentual_custo_reposicao_simulado,custo_reposicao_simulado_brl,custo_acao_retencao_simulado_brl
10490,4,1,2,3,2,0.55,0.64,4,260,3,0,0,0,0.7050691244239631,0,0,65.0,0.0899999999999999,0,0,0,0,0.3915207373271889,0,0.352,0,0,0.0431787930428981,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9886924624443054,Reduz risco de saída,4054.5,54046.53,0.55,29725.59,6485.58
10491,4,1,2,3,2,0.5,0.7,4,135,3,0,0,0,0.5034562211981567,0,0,33.75,0.1999999999999999,0,0,0,0,0.351036866359447,0,0.35,0,0,0.21094311773777,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.6260340809822083,Reduz risco de saída,4262.61,56820.54,0.75,42615.4,6818.46
10492,10,1,3,3,2,0.42,0.73,3,108,4,0,0,0,0.3884792626728111,0,0,36.0,0.31,0,0,1,1,0.6485437788018433,1,0.3066,0,0,0.0092331869527697,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,-3.335130214691162,Reduz risco de saída,5847.43,77946.23,0.75,58459.67,9353.55
10493,10,1,3,3,3,0.51,0.94,5,260,4,0,0,0,0.7764976958525346,0,0,52.0,0.4299999999999999,0,0,1,1,0.7289493087557604,1,0.4794,0,0,0.1962489187717437,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.0945982933044434,Aumenta risco de saída,5426.77,72338.84,0.75,54254.13,8680.66
10494,10,1,1,3,3,0.66,0.94,4,176,2,1,0,0,0.5695852534562211,0,0,44.0,0.2799999999999999,0,0,0,0,0.3068755760368663,0,0.6204,0,0,0.0058832126669585,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0313656330108645,Reduz risco de saída,5573.12,74289.69,0.75,55717.27,8914.76
10495,10,1,3,3,3,0.79,0.67,5,222,4,0,0,0,0.7152073732718894,0,0,44.4,-0.12,0,0,1,1,0.5985622119815669,1,0.5293000000000001,0,0,0.1556219905614853,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,0.8287803530693054,Aumenta risco de saída,6037.25,80476.53,0.55,44262.09,9657.18
10496,10,1,2,3,2,0.3,0.66,4,119,3,0,0,0,0.4776497695852534,0,0,29.75,0.36,0,0,0,0,0.423294930875576,0,0.198,0,0,0.0049407226033508,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-2.693077325820923,Reduz risco de saída,5562.08,74142.54,0.55,40778.4,8897.1
10497,10,1,3,3,3,0.57,1.0,3,241,4,0,0,0,0.6029953917050691,0,0,80.33333333333333,0.43,0,0,1,1,0.6528986175115208,1,0.57,0,0,0.1994300931692123,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Última avaliação,1.1071642637252808,Aumenta risco de saída,5718.02,76221.17,0.75,57165.88,9146.54
10498,10,1,3,3,3,0.74,0.93,6,225,4,0,0,0,0.7914746543778801,0,0,37.5,0.19,0,0,1,1,0.6414423963133641,1,0.6882,1,0,0.5554445385932922,Alto (50-75%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),0.8573384284973145,Aumenta risco de saída,5771.02,76927.68,0.75,57695.76,9231.32
10499,10,1,2,3,3,0.98,0.56,5,188,3,0,0,0,0.6603686635944701,0,0,37.6,-0.4199999999999999,0,0,0,0,0.206110599078341,0,0.5488000000000001,0,0,0.0001379885652568,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.563915967941284,Reduz risco de saída,6460.18,86114.2,0.55,47362.81,10333.7
10500,10,1,3,3,1,0.17,0.73,4,188,5,0,0,0,0.5889400921658986,0,0,47.0,0.5599999999999999,0,0,1,1,0.8086820276497696,1,0.1241,0,0,0.0995340198278427,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.0340430736541748,Reduz risco de saída,5277.09,70343.6,0.75,52757.7,8441.23
10501,10,1,3,3,3,0.62,0.77,3,225,4,1,0,0,0.5771889400921659,0,0,75.0,0.15,0,0,1,1,0.6251566820276498,1,0.4774,0,0,0.022900303825736,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.1416555643081665,Reduz risco de saída,6007.21,80076.05,0.75,60057.04,9609.13
10502,10,1,2,4,2,0.32,0.4,2,132,3,0,0,0,0.3557603686635944,0,1,66.0,0.08,0,0,0,0,0.3787281105990783,0,0.128,1,0,0.1293760240077972,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Subutilizado (Ocioso),Última avaliação,-2.860157251358032,Reduz risco de saída,5646.6,75269.24,0.55,41398.08,9032.31
10503,9,1,1,3,3,0.58,0.91,5,185,2,0,0,0,0.6555299539170507,0,0,37.0,0.33,0,0,0,0,0.3646589861751153,0,0.5277999999999999,0,0,0.0138565376400947,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.9302261471748352,Reduz risco de saída,3116.04,41536.83,0.75,31152.62,4984.42
10504,9,2,2,3,3,0.59,0.9,4,173,3,0,0,0,0.5647465437788018,0,0,43.25,0.31,0,0,0,0,0.3334239631336406,0,0.531,0,0,0.0113415764644742,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.991161048412323,Reduz risco de saída,4767.56,63551.64,1.15,73084.39,7626.2
10505,9,2,2,3,2,0.59,0.55,3,179,3,0,0,0,0.5029953917050691,0,0,59.66666666666666,-0.0399999999999999,0,0,0,0,0.3148986175115207,0,0.3245,0,0,0.009130191989243,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.0280628204345703,Reduz risco de saída,5042.54,67217.09,0.95,63856.24,8066.05
10506,9,2,1,3,2,0.8,0.58,4,189,2,0,0,0,0.590552995391705,0,0,47.25,-0.22,0,0,0,0,0.2571658986175115,0,0.4639999999999999,0,0,0.0092070689424872,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.3258455991744995,Reduz risco de saída,4972.77,66286.99,0.95,62972.64,7954.44
10507,9,2,2,3,3,0.84,0.85,5,246,3,0,0,0,0.7539170506912443,0,0,49.2,0.01,0,0,0,0,0.2901751152073732,0,0.714,0,0,0.015585059300065,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.4814099073410034,Reduz risco de saída,4902.51,65350.5,1.15,75153.08,7842.06
10508,9,2,3,3,3,0.54,0.76,2,166,4,0,0,0,0.4105990783410138,0,0,83.0,0.2199999999999999,0,0,1,1,0.6071797235023042,0,0.4104,1,0,0.0894950181245803,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.1653027534484863,Reduz risco de saída,5254.51,70042.64,1.15,80549.04,8405.12
10509,9,2,2,3,3,0.51,0.98,4,245,3,0,0,0,0.6808755760368663,0,0,61.25,0.47,0,0,0,0,0.4002626728110598,0,0.4998,0,0,0.0100696077570319,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0185290575027466,Reduz risco de saída,5217.51,69549.39,1.15,79981.8,8345.93
10510,9,2,2,4,2,0.66,0.56,2,104,3,1,0,0,0.3105990783410138,0,1,52.0,-0.0999999999999999,0,0,0,0,0.2291797235023041,0,0.3696,1,0,0.0008562306175008,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Subutilizado (Ocioso),Horas mensais médias,-2.7583131790161133,Reduz risco de saída,5085.89,67794.87,0.95,64405.13,8135.38
10511,9,2,1,3,2,0.37,0.52,4,151,2,0,0,0,0.5292626728110599,0,0,37.75,0.15,0,0,0,0,0.4107788018433179,0,0.1924,0,0,0.0593873038887977,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.949310541152954,Reduz risco de saída,4609.42,61443.62,0.95,58371.44,7373.23
10512,9,2,2,3,2,0.49,0.63,4,213,3,0,0,0,0.62926267281106,0,0,53.25,0.14,0,0,0,0,0.392778801843318,0,0.3087,0,0,0.0123230004683136,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.965851902961731,Reduz risco de saída,4992.23,66546.49,0.95,63219.17,7985.58
10513,9,2,2,3,3,0.88,0.71,5,255,3,0,0,0,0.7684331797235023,0,0,51.0,-0.17,0,0,0,0,0.2785299539170507,0,0.6248,0,0,0.0275251269340515,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.042389154434204,Reduz risco de saída,4993.62,66564.95,1.15,76549.69,7987.79
10514,10,2,2,3,3,0.66,0.9,4,268,3,0,0,0,0.7179723502304147,0,0,67.0,0.24,0,0,0,0,0.3513917050691244,0,0.5940000000000001,0,0,0.0209273565560579,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0713915824890137,Reduz risco de saída,8019.36,106898.01,1.15,122932.71,12827.76
10515,10,2,3,3,2,0.25,0.53,4,160,4,0,0,0,0.543778801843318,0,0,40.0,0.28,0,0,1,1,0.7631336405529955,0,0.1325,0,0,0.1754914671182632,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.0369869470596311,Reduz risco de saída,7768.43,103553.17,0.95,98375.51,12426.38
10516,10,3,1,3,2,0.49,0.52,4,267,2,0,0,0,0.7163594470046083,0,0,66.75,0.03,0,0,0,0,0.4189078341013825,0,0.2548,0,0,0.0125125329941511,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Faixa salarial (ordinal),-1.088854432106018,Reduz risco de saída,11651.38,155312.93,1.6,248500.69,18637.55
10517,5,1,2,3,3,0.87,0.77,3,190,3,0,0,0,0.5207373271889401,0,0,63.333333333333336,-0.0999999999999999,0,0,0,0,0.208221198156682,0,0.6699,0,0,0.0068279569968581,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.128349781036377,Reduz risco de saída,10076.14,134314.89,0.75,100736.17,16117.79
10518,1,2,1,3,3,0.54,0.95,5,255,2,0,0,0,0.7684331797235023,0,0,51.0,0.4099999999999999,0,0,0,0,0.4145299539170507,0,0.513,0,0,0.0524815768003463,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8023937940597534,Reduz risco de saída,10018.0,133539.92,1.15,153570.91,16024.79
10519,1,2,3,5,1,0.24,0.95,3,168,4,0,0,0,0.4852534562211982,0,0,56.0,0.71,1,0,1,1,0.7495760368663595,0,0.2279999999999999,0,0,0.031646117568016,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Projetos em zona extrema (H7),-1.1923657655715942,Reduz risco de saída,9461.88,126126.92,1.15,145045.96,15135.23
10520,1,2,1,3,3,0.65,0.74,4,228,2,1,0,0,0.6534562211981567,0,0,57.0,0.0899999999999999,0,0,0,0,0.3360368663594469,0,0.481,0,0,0.007582833059132,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.1094809770584106,Reduz risco de saída,10459.7,139427.84,1.15,160342.02,16731.34
10521,1,2,2,3,3,0.58,0.87,4,181,3,0,0,0,0.5776497695852534,0,0,45.25,0.29,0,0,0,0,0.341294930875576,0,0.5045999999999999,0,0,0.015104042366147,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8958047032356262,Reduz risco de saída,10104.45,134692.31,1.15,154896.16,16163.08
10522,1,1,1,3,2,0.77,0.54,5,252,2,0,0,0,0.7635944700460829,0,0,50.4,-0.2299999999999999,0,0,0,0,0.3210783410138249,0,0.4158,0,0,0.015686934813857,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-0.9894196391105652,Reduz risco de saída,7234.44,96435.05,0.55,53039.28,11572.21
10523,7,1,2,3,3,0.86,0.63,4,244,3,0,0,0,0.6792626728110599,0,0,61.0,-0.2299999999999999,0,0,0,0,0.259778801843318,0,0.5418,0,0,0.0049706101417541,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.2377643585205078,Reduz risco de saída,6227.56,83013.39,0.55,45657.36,9961.61
10524,7,1,3,3,2,0.62,0.69,3,207,4,0,0,0,0.5481566820276498,0,0,69.0,0.0699999999999999,0,0,1,1,0.6164470046082949,1,0.4277999999999999,0,0,0.0267089046537876,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.003562569618225,Reduz risco de saída,5799.73,77310.4,0.55,42520.72,9277.25
10525,7,1,2,3,2,0.56,0.48,3,134,3,0,0,0,0.4304147465437787,0,0,44.66666666666666,-0.08,0,0,0,0,0.3051244239631336,0,0.2688,0,0,0.0047171018086373,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.4085988998413086,Reduz risco de saída,6259.63,83440.92,0.55,45892.51,10012.91
10526,7,1,1,3,2,0.75,0.53,3,244,2,0,0,0,0.6078341013824885,0,0,81.33333333333333,-0.2199999999999999,0,0,0,0,0.2823502304147465,0,0.3975,0,0,0.0019634733907878,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.3530796766281128,Reduz risco de saída,6228.84,83030.45,0.55,45666.75,9963.65
10527,1,1,3,3,3,0.8,0.96,4,160,4,0,0,0,0.543778801843318,0,0,40.0,0.1599999999999999,0,0,1,1,0.5431336405529954,0,0.768,0,0,0.1148050427436828,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),-0.9040338397026062,Reduz risco de saída,6697.58,89278.72,0.75,66959.04,10713.45
10528,2,1,3,3,3,0.56,0.93,4,260,4,0,0,0,0.7050691244239631,0,0,65.0,0.37,0,0,1,1,0.687520737327189,1,0.5208,0,0,0.0461940579116344,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9186644554138184,Reduz risco de saída,5859.8,78111.13,0.75,58583.35,9373.34
10529,2,1,2,3,3,0.83,0.6,4,170,3,0,0,0,0.5599078341013825,0,0,42.5,-0.2299999999999999,0,0,0,0,0.2359723502304147,0,0.4979999999999999,0,0,0.0197608154267072,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.69967120885849,Reduz risco de saída,6345.09,84580.06,0.55,46519.03,10149.61
10530,2,1,1,3,3,0.51,0.98,4,171,2,0,0,0,0.5615207373271889,0,0,42.75,0.47,0,0,0,0,0.3644562211981567,0,0.4998,0,0,0.0080885868519544,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9235535264015198,Reduz risco de saída,5827.14,77675.83,0.75,58256.87,9321.1
10531,2,1,2,3,3,0.82,0.9,4,232,3,0,0,0,0.6599078341013824,0,0,58.0,0.08,0,0,0,0,0.2699723502304147,0,0.738,0,0,0.0090190982446074,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.88689923286438,Reduz risco de saída,6731.31,89728.38,0.75,67296.28,10767.41
10532,2,1,2,3,3,0.81,0.91,3,184,3,0,0,0,0.5110599078341014,0,0,61.333333333333336,0.0999999999999999,0,0,0,0,0.2293179723502303,0,0.7371000000000001,0,0,0.0076012066565454,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.7874253988265991,Reduz risco de saída,6153.05,82020.14,0.75,61515.1,9842.42
10533,6,1,2,3,2,0.52,0.64,4,268,3,0,0,0,0.7179723502304147,0,0,67.0,0.12,0,0,0,0,0.4073917050691244,0,0.3328,0,0,0.0337968319654464,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0329177379608154,Reduz risco de saída,5694.36,75905.82,0.55,41748.2,9108.7
10534,8,1,2,3,2,0.79,0.56,4,248,3,0,0,0,0.6857142857142857,0,0,62.0,-0.2299999999999999,0,0,0,0,0.2897142857142857,0,0.4424,0,0,0.0211773384362459,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.029902458190918,Reduz risco de saída,3877.32,51684.69,0.55,28426.58,6202.16
10535,3,1,2,3,2,0.83,0.5,5,274,3,0,0,0,0.7990783410138249,0,0,54.8,-0.3299999999999999,0,0,0,0,0.3077235023041474,0,0.415,0,0,0.0174433588981628,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Gap avaliação-satisfação,-1.0004969835281372,Reduz risco de saída,4913.11,65491.8,0.55,36020.49,7859.02
10536,9,1,2,3,3,0.97,0.81,3,145,3,0,0,0,0.4481566820276497,0,0,48.333333333333336,-0.1599999999999999,0,0,0,0,0.1464470046082949,0,0.7857000000000001,0,0,0.0016581756062805,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-3.0516788959503174,Reduz risco de saída,3579.67,47716.96,0.75,35787.72,5726.04
10537,10,1,3,3,3,0.61,0.88,5,134,4,0,0,0,0.5732718894009217,0,0,26.8,0.27,0,0,1,1,0.6279815668202765,1,0.5367999999999999,0,0,0.5442714095115662,Alto (50-75%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,0.8379335999488831,Aumenta risco de saída,5520.16,73583.76,0.75,55187.82,8830.05
10538,5,1,3,3,3,0.84,0.66,3,114,6,1,0,0,0.3981566820276497,0,0,38.0,-0.1799999999999999,0,0,1,1,0.4834470046082949,0,0.5544,0,0,0.0010177036747336,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-2.719158887863159,Reduz risco de saída,10447.4,139263.89,0.55,76595.14,16711.67
10539,6,1,1,3,3,0.9,1.0,4,218,2,0,0,0,0.6373271889400922,0,0,54.5,0.0999999999999999,0,0,0,0,0.2311981566820276,0,0.9,0,0,0.0176372174173593,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.5002493858337402,Reduz risco de saída,4949.6,65978.14,0.75,49483.6,7917.38
10540,6,1,1,3,3,0.82,0.77,4,152,2,1,0,0,0.5308755760368663,0,0,38.0,-0.0499999999999999,0,0,0,0,0.2312626728110599,0,0.6314,0,0,0.0105946036055684,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Acidente de trabalho,-0.8202200531959534,Reduz risco de saída,4864.16,64839.27,0.75,48629.45,7780.71
10541,6,1,2,3,3,0.69,0.76,5,174,3,0,0,0,0.6377880184331797,0,0,34.8,0.07,0,0,0,0,0.3153364055299539,0,0.5244,0,0,0.0110801048576831,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0810774564743042,Reduz risco de saída,5236.12,69797.54,0.75,52348.16,8375.7
10542,8,1,3,3,1,0.18,0.73,6,231,4,0,0,0,0.8011520737327189,0,0,38.5,0.55,0,0,1,1,0.8683456221198158,1,0.1314,1,0,0.1709068864583969,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),1.4843956232070925,Aumenta risco de saída,4168.27,55563.02,0.75,41672.26,6667.56
10543,8,2,2,3,1,0.33,1.0,2,210,3,1,0,0,0.4815668202764976,0,0,105.0,0.6699999999999999,0,0,0,0,0.4124700460829492,0,0.33,1,0,0.1514331698417663,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas por projeto,-1.1588537693023682,Reduz risco de saída,6491.29,86528.9,1.15,99508.23,10383.47
10544,8,2,2,5,1,0.15,0.92,5,164,3,0,0,0,0.6216589861751152,0,0,32.8,0.77,1,0,0,0,0.5264976958525346,0,0.138,0,0,0.0269554518163204,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Horas por projeto,-0.7835374474525452,Reduz risco de saída,6737.11,89805.74,1.15,103276.6,10776.69
10545,8,2,2,3,3,0.61,0.78,4,198,3,0,0,0,0.6050691244239631,0,0,49.5,0.17,0,0,0,0,0.3375207373271889,0,0.4758,0,0,0.0114651806652545,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0119075775146484,Reduz risco de saída,6450.46,85984.69,1.15,98882.39,10318.16
10546,8,2,1,3,3,0.92,0.55,4,220,2,0,0,0,0.6405529953917051,0,0,55.0,-0.37,0,0,0,0,0.2241658986175115,0,0.5060000000000001,0,0,0.0014539541443809,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.5099551677703855,Reduz risco de saída,6037.73,80482.93,0.95,76458.78,9657.95
10547,8,2,3,2,2,0.13,0.61,6,283,5,0,0,0,0.8850230414746544,1,0,47.16666666666666,0.48,0,0,1,1,0.9135069124423963,0,0.0793,1,1,0.5120923519134521,Alto (50-75%),1,0,Q2 - Risco Alto / Desempenho Regular,Sobrecarregado (Burnout),Projetos em zona extrema (H7),1.3129271268844604,Aumenta risco de saída,7175.72,95652.34,0.95,90869.72,11478.28
10548,8,2,3,3,2,0.18,0.48,4,240,4,0,0,0,0.6728110599078341,0,0,60.0,0.3,0,0,1,1,0.8298433179723503,0,0.0863999999999999,0,0,0.1897526830434799,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1659518480300903,Reduz risco de saída,6937.62,92478.41,0.95,87854.49,11097.41
10549,8,2,3,3,1,0.27,0.85,5,142,6,0,0,0,0.5861751152073733,0,0,28.4,0.58,0,0,1,1,0.767852534562212,0,0.2295,0,0,0.0257372520864009,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9270229339599608,Reduz risco de saída,6440.45,85851.17,1.15,98728.85,10302.14
10550,8,2,3,3,2,0.66,0.61,4,263,4,0,0,0,0.7099078341013825,0,0,65.75,-0.05,0,0,1,1,0.6489723502304148,0,0.4026,0,0,0.0370575487613678,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.176881194114685,Reduz risco de saída,6130.33,81717.31,0.95,77631.44,9806.08
10551,8,2,3,5,1,0.21,0.81,5,142,4,0,0,0,0.5861751152073733,0,0,28.4,0.6000000000000001,1,0,1,1,0.791852534562212,0,0.1701,0,0,0.0299862716346979,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Horas por projeto,-0.936988890171051,Reduz risco de saída,6266.79,83536.28,1.15,96066.72,10024.35
10552,8,2,3,3,3,0.92,0.9,4,203,4,0,0,0,0.6131336405529954,0,0,50.75,-0.02,0,0,1,1,0.5159400921658986,0,0.8280000000000001,0,0,0.0631524473428726,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.3178973197937012,Reduz risco de saída,6863.85,91495.07,1.15,105219.33,10979.41
10553,8,2,2,3,2,0.97,0.5,3,266,3,1,0,0,0.6433179723502304,0,0,88.66666666666667,-0.47,0,0,0,0,0.2049953917050691,0,0.485,0,0,0.0001262340811081,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.5673928260803223,Reduz risco de saída,6642.85,88549.17,0.95,84121.71,10625.9
10554,8,2,2,3,3,0.97,0.7,3,253,3,0,0,0,0.6223502304147466,0,0,84.33333333333333,-0.27,0,0,0,0,0.1987050691244239,0,0.6789999999999999,0,0,0.0004132640897296,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.7172417640686035,Reduz risco de saída,6844.58,91238.28,1.15,104924.02,10948.59
10555,8,3,2,3,2,0.64,0.61,4,136,3,0,0,0,0.5050691244239631,0,0,34.0,-0.03,0,0,0,0,0.2955207373271889,0,0.3904,0,0,0.0035768118686974,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Faixa salarial (ordinal),-1.1870139837265017,Reduz risco de saída,10251.07,136646.8,1.6,218634.88,16397.62
10556,8,1,2,3,3,0.75,0.9,3,140,3,0,0,0,0.4400921658986175,0,0,46.66666666666666,0.15,0,0,0,0,0.2320276497695852,0,0.675,0,0,0.0167601760476827,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.1761815547943115,Reduz risco de saída,4197.11,55947.5,0.75,41960.62,6713.7
10557,8,2,3,3,3,0.9,0.76,4,252,4,0,0,0,0.6921658986175114,0,0,63.0,-0.14,0,0,1,1,0.5476497695852535,0,0.684,0,0,0.10401351749897,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),-1.3168258666992188,Reduz risco de saída,7012.82,93480.91,1.15,107503.05,11217.71
10558,8,2,3,3,3,0.81,0.75,5,101,5,0,0,0,0.5200460829493088,0,0,20.2,-0.06,0,0,1,1,0.5320138248847927,0,0.6075,0,0,0.007567866705358,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,-3.020479679107666,Reduz risco de saída,6533.59,87092.72,1.15,100156.63,10451.13
10559,8,2,2,3,3,0.99,0.72,3,163,3,0,0,0,0.4771889400921658,0,0,54.333333333333336,-0.27,0,0,0,0,0.1471566820276497,0,0.7128,0,0,0.0004877934406977,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.591543912887573,Reduz risco de saída,6607.94,88083.88,1.15,101296.46,10570.07
